title,genre,rating,poster_path,overview,id
HIM,Horror,58,/ce6wANgLoSV16Q1H3v0b6yjFOVs.jpg,"After suffering a potentially career-ending brain trauma, Cameron Cade receives a lifeline when his hero, legendary eight-time Championship quarterback and cultural megastar Isaiah White, offers to train Cam at Isaiah's isolated compound that he shares with his celebrity influencer wife. But as Cam's training accelerates, Isaiah's charisma begins to curdle into something darker.",986097
365 Days: This Day,Romance,59,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",829557
The Maze Runner,Action,71,/ode14q7WtDugFDp78fo9lCsmay9.jpg,"A teenager with no memory of his past finds himself among a group of boys living in a walled enclosure surrounded by a massive, ever-changing maze. As he struggles to adapt to their rules and society, he begins to uncover clues that may lead to escape and the truth behind their confinement.",198663
Anora,Drama,70,/cgXk2tNYhJZLXdBDO5DidAVzQ82.jpg,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",1064213
Fight Club,Drama,84,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",550
November,Drama,0,/n3ajNbRXDbqUl5UpejM9e6cNYEH.jpg,"A dramatized account of Colombia's 1985 Palace of Justice siege combines fictional elements with historical footage, exploring themes of belief, turmoil, and lasting national trauma.",1517874
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure,71,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",411
Rental Family,Drama,73,/dGRZ55srJoK6TcjPTfHe701UWq0.jpg,"An American actor in Tokyo struggles to find purpose until he lands an unusual gig: working for a Japanese 'rental family' agency, playing stand-in roles for strangers. As he immerses himself in his clients' worlds, he begins to form genuine bonds that blur the lines between performance and reality.",1208348
Fifty Shades of Grey,Drama,58,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",216015
TRON: Legacy,Adventure,65,/vuifSABRpSnxCAOxEnWpNbZSXpp.jpg,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",20526
Pirates of the Caribbean: The Curse of the Black Pearl,Adventure,78,/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.",22
Harry Potter and the Half-Blood Prince,Adventure,76,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",767
Life Is Beautiful,Comedy,84,/mfnkSeeVOBVheuyn2lo4tfmOPQb.jpg,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,637
Ne Zha,Animation,78,/phM9bb6s9c60LA8qwsdk7U1N2cS.jpg,"A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate.",615453
Oppenheimer,Drama,80,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,872585
The Polar Express,Animation,67,/eOoCzH0MqeGr2taUZO4SwG416PF.jpg,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",5255
Mom's Friend,Drama,70,/uHTE5QiHfPQLfvqgfYsgISpaqD8.jpg,"Seong Soo, a twenty years old boy, decided to move to Seoul after being accepted into Seoul University. However, he was a victim of real estate scam. He then moves into his mother's friend's house. Moreover, it turns out that his mother's friend is a sexy self-employed mother and Seong Soo is attracted to her.",387824
Kiskisan,Drama,61,/2gavNjAvERUxLUEHDn8XJKFkRvy.jpg,"A steamy tale of love, lust, and betrayal. When Adele's sister Bea returns with her girlfriend Cheska, a secret affair begins between Cheska and Adele's boyfriend, Rener, leading to a climactic ending when they're caught.",1337395
Thamma,Comedy,67,/udkbDwBbysCGEydt0FHnl9dVO2k.jpg,"Two destined lovers battle supernatural forces, family ties, and nature itself to defend their forbidden romance in a mystical world where ancient powers and prophecies threaten to keep them apart.",1196364
My Favourite Cake,Drama,73,/gs6XHzRPZWBMUbFkZUwMDgNz0li.jpg,"Mahin lives alone in Tehran since her husband’s death and her daughter’s departure for Europe, until an afternoon tea with friends leads her to break her solitary routine and revitalize her love life.",1234591
The Baltimorons,Comedy,66,/yZWcrfj3mFf9LGItIFwa7DSkedz.jpg,A newly sober man's Christmas Eve dental emergency leads to an unexpected romance with his older dentist as they explore Baltimore together.,1421990
RRR,Action,77,/u0XUBNQWlOvrh0Gd97ARGpIkL0.jpg,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,579974
Skin-Colored Moon,Mystery,0,/yQMRSrHaOV5oeo059cjagU8yEid.jpg,"After the heartbreak of losing a close colleague, a television star vanishes, presumed to have drowned in Lake Izu. A mysterious empty boat, a forged suicide note, and sleeping pills spark suspicion. As her family—an estranged husband, a troubled son, and a secretive ex—grapple with grief and confusion, layers of hidden pain and deception begin to unravel. What seems like a tragic suicide slowly turns into a web of lies, guilt, and emotional collapse… until the final, devastating truth surfaces",1502722
La Orca,Crime,52,/7Dlor3aJBaigcYdKjhRQpPcCnjI.jpg,"A teenage girl is kidnapped by 3 guys and taken to an abandoned house in the country, where she is made to write her own ransom letter. She soon discovers that one of her captors is infatuated with her and she will use those feelings to stay alive.",90187
Aquaman,Action,68,/ufl63EFcc5XpByEV2Ecdw6WJZAI.jpg,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",297802
Fuuto PI: The Portrait of Kamen Rider Skull,Animation,79,/n6YOsMXed9z3NHIPptmAocOfh4Q.jpg,"Shotaro tells Tokime all about his mentor, Shokichi Narumi, and the night he and Philip became Kamen Rider W.",1310672
Nobody,Action,79,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",615457
Toy Story,Family,80,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",862
Frost/Nixon,Drama,72,/z4cQ2mJxwPZUwVh97yX9oNsLLZQ.jpg,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",11499
Spider-Man: Across the Spider-Verse,Animation,83,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",569094
Dangerous Animals,Horror,64,/9tk3Si960hg4E49eMt81dS7Qe9Z.jpg,"A savvy and free-spirited surfer is abducted by a shark-obsessed serial killer. Held captive on his boat, she must figure out how to escape before he carries out a ritualistic feeding to the sharks below.",1285965
Forrest Gump,Comedy,85,/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",13
The Green Mile,Fantasy,85,/o0lO84GI7qrG6XFvtsPOSV7CTNa.jpg,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",497
Ligaw,Drama,60,/yc8V3KEnhvPrzXpdYTXdTvjpOb5.jpg,"A sultry woman who charms the hearts of men in a remote province. Dolores, a devoted wife to her paraplegic husband, falls for a young mountaineer. What begins as a reckless escape turns into an affair drenched in passion and secrecy.",1470086
